1.728000E2	-2.206398E-3	2.858537E-2
1.728400E2	-3.912005E-3	2.854191E-2
1.728800E2	-5.580494E-3	2.850717E-2
1.729200E2	-7.023177E-3	2.846267E-2
1.729600E2	-8.399743E-3	2.844813E-2
1.730000E2	-9.503031E-3	2.840247E-2
1.730400E2	-1.035596E-2	2.838564E-2
1.730800E2	-1.090774E-2	2.837296E-2
1.731200E2	-1.117969E-2	2.835962E-2
1.731600E2	-1.119340E-2	2.833915E-2
1.732000E2	-1.094038E-2	2.836769E-2
1.732400E2	-1.040682E-2	2.831237E-2
1.732800E2	-9.554994E-3	2.831634E-2
1.733200E2	-8.421649E-3	2.834592E-2
1.733600E2	-7.034634E-3	2.838279E-2
1.734000E2	-5.571021E-3	2.845327E-2
1.734400E2	-3.887973E-3	2.850032E-2
1.734800E2	-2.154778E-3	2.858647E-2
1.735200E2	-4.392561E-4	2.866216E-2
1.735600E2	1.494030E-3	2.872633E-2
1.736000E2	3.221039E-3	2.880250E-2
1.736400E2	4.921690E-3	2.886607E-2
1.736800E2	6.601212E-3	2.893402E-2
1.737200E2	8.022119E-3	2.898536E-2
1.737600E2	9.360696E-3	2.902220E-2
1.738000E2	1.047721E-2	2.906162E-2
1.738400E2	1.115049E-2	2.911433E-2
1.738800E2	1.168446E-2	2.914308E-2
1.739200E2	1.195840E-2	2.914911E-2
1.739600E2	1.194153E-2	2.914958E-2
1.740000E2	1.162498E-2	2.912476E-2
1.740400E2	1.103009E-2	2.908627E-2
1.740800E2	1.005797E-2	2.908465E-2
1.741200E2	8.859348E-3	2.901127E-2
1.741600E2	7.467611E-3	2.895497E-2
1.742000E2	5.986951E-3	2.889041E-2
1.742400E2	4.312604E-3	2.882891E-2
1.742800E2	2.607529E-3	2.875882E-2
1.743200E2	6.908218E-4	2.871040E-2
1.743600E2	-1.064690E-3	2.863408E-2
1.744000E2	-2.778986E-3	2.856990E-2
1.744400E2	-4.476686E-3	2.852412E-2
1.744800E2	-6.137288E-3	2.849535E-2
1.745200E2	-7.535349E-3	2.846603E-2
1.745600E2	-8.698213E-3	2.842146E-2
1.746000E2	-9.581516E-3	2.839507E-2
1.746400E2	-1.036633E-2	2.839292E-2
1.746800E2	-1.071913E-2	2.837833E-2
1.747200E2	-1.095035E-2	2.837541E-2
1.747600E2	-1.092486E-2	2.834705E-2
1.748000E2	-1.063283E-2	2.835840E-2
1.748400E2	-1.001346E-2	2.835135E-2
1.748800E2	-9.175514E-3	2.834923E-2
